ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
22232,-0.0844,0.0024,0.9998,0.86,0.38,-0.01,27.73,25.6875,0,0,0,3.15,67.22
22241,-0.0844,0.0059,0.9954,0.79,0.17,-0.01,27.73,25.6875,0,0,0,3.15,67.78
22251,-0.0864,0.0034,0.9963,0.79,0.31,-0.01,27.76,25.6875,0,0,0,3.15,67.78
22261,-0.0869,0.0020,0.9968,0.79,0.38,-0.01,27.76,25.6875,0,0,0,3.15,67.78
22270,-0.0844,0.0015,0.9963,0.79,0.38,-0.01,27.74,25.6875,0,0,0,3.15,67.78
22280,-0.0849,0.0078,0.9978,0.86,0.45,-0.08,27.74,25.6875,0,0,0,3.15,67.22
22289,-0.0815,0.0034,0.9978,0.86,0.38,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22299,-0.0849,0.0059,0.9973,0.86,0.38,-0.08,27.70,25.6875,0,0,0,3.15,67.22
22309,-0.0869,0.0029,0.9998,0.79,0.38,-0.08,27.72,25.6875,0,0,0,3.15,67.22
22318,-0.0893,0.0063,0.9954,0.86,0.31,0.06,27.72,25.6875,0,0,0,3.15,67.22
22328,-0.0888,0.0034,0.9973,0.79,0.38,-0.08,27.70,25.6875,0,0,0,3.15,67.22
22337,-0.0825,0.0034,0.9973,0.72,0.38,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22347,-0.0834,0.0059,0.9973,0.72,0.45,0.06,27.74,25.6875,0,0,0,3.15,67.22
22357,-0.0844,0.0039,0.9959,0.86,0.31,0.06,27.74,25.6875,0,0,0,3.15,67.78
22366,-0.0859,0.0024,0.9988,0.72,0.38,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22376,-0.0883,0.0024,1.0002,0.72,0.38,0.06,27.71,25.6875,0,0,0,3.15,67.22
22386,-0.0810,0.0049,0.9978,0.79,0.38,-0.08,27.68,25.6875,0,0,0,3.15,67.22
22395,-0.0874,0.0024,0.9968,0.79,0.38,-0.08,27.68,25.6875,0,0,0,3.15,67.22
22405,-0.0854,0.0054,0.9949,0.79,0.45,-0.01,27.73,25.6875,0,0,0,3.15,67.22
22414,-0.0874,0.0059,0.9959,0.79,0.45,-0.08,27.73,25.6875,0,0,0,3.15,67.22
22424,-0.0859,0.0029,0.9978,0.79,0.38,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22434,-0.0834,0.0049,0.9963,0.79,0.38,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22443,-0.0854,0.0054,0.9978,0.79,0.31,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22453,-0.0864,0.0044,0.9954,0.79,0.38,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22462,-0.0830,0.0010,1.0002,0.65,0.31,-0.08,27.73,25.6875,0,0,0,3.15,67.22
22472,-0.0849,0.0024,0.9963,0.72,0.38,-0.01,27.73,25.6875,0,0,0,3.15,67.22
22482,-0.0825,0.0063,0.9944,0.65,0.45,0.06,27.68,25.6875,0,0,0,3.15,67.22
22491,-0.0874,0.0024,0.9968,0.72,0.38,-0.01,27.68,25.6875,0,0,0,3.15,67.22
22501,-0.0859,0.0049,0.9954,0.86,0.38,-0.08,27.71,25.6875,0,0,0,3.15,67.78
22510,-0.0874,0.0029,0.9963,0.72,0.45,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22520,-0.0854,0.0034,0.9998,0.79,0.31,-0.01,27.71,25.6875,0,0,0,3.15,67.22
22530,-0.0834,0.0044,0.9934,0.72,0.38,0.06,27.71,25.6875,0,0,0,3.15,67.22
22539,-0.0903,0.0020,0.9959,0.79,0.45,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22549,-0.0859,0.0024,0.9998,0.79,0.38,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22559,-0.0888,0.0039,0.9978,0.72,0.38,-0.01,27.67,25.6875,0,0,0,3.15,67.22
22568,-0.0830,0.0063,0.9978,0.86,0.45,-0.15,27.67,25.6875,0,0,0,3.15,67.22
22578,-0.0859,0.0029,0.9963,0.72,0.31,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22587,-0.0859,0.0024,0.9978,0.86,0.31,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22597,-0.0888,0.0034,0.9993,0.72,0.45,-0.01,27.71,25.6875,0,0,0,3.15,67.22
22607,-0.0869,0.0034,0.9968,0.72,0.52,-0.08,27.71,25.6875,0,0,0,3.15,67.22
22616,-0.0849,0.0049,0.9954,0.79,0.38,-0.01,27.71,25.6875,0,0,0,3.15,67.22
22626,-0.0839,0.0049,0.9968,0.72,0.38,0.06,27.70,25.6875,0,0,0,3.15,67.22
22635,-0.0849,0.0020,0.9959,0.86,0.38,-0.01,27.70,25.6875,0,0,0,3.15,67.22
22645,-0.0859,0.0020,0.9963,0.72,0.38,-0.01,27.71,25.6875,0,0,0,3.15,67.22
22655,-0.0859,0.0034,0.9954,0.79,0.38,-0.01,27.71,25.6875,0,0,0,3.15,67.22
22664,-0.0854,-0.0020,0.9954,0.72,0.31,-0.01,27.68,25.6875,0,0,0,3.15,67.22
