ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
27900,-0.0860,-0.3065,0.4689,10.77,-4.37,12.17,26.01,24.5000,0,0,0,2.99,62.78
27909,-0.0870,-0.3065,0.4689,10.77,-4.30,12.31,26.01,24.5000,0,0,0,2.99,63.89
27919,-0.0875,-0.3026,0.4684,10.77,-4.23,12.24,25.99,24.5000,0,0,0,2.99,63.89
27928,-0.0875,-0.3050,0.4689,10.77,-4.23,12.31,25.99,24.5000,0,0,0,2.99,63.89
27938,-0.0890,-0.3050,0.4684,10.77,-4.30,12.31,25.96,24.5000,0,0,0,2.99,62.78
27948,-0.0885,-0.3045,0.4694,10.77,-4.37,12.24,25.96,24.5000,0,0,0,2.99,63.89
27957,-0.0860,-0.3031,0.4699,10.84,-4.37,12.31,25.98,24.5000,0,0,0,2.99,63.89
27967,-0.0875,-0.3050,0.4709,10.63,-4.51,12.31,25.98,24.5000,0,0,0,2.99,61.67
27977,-0.0865,-0.3060,0.4723,10.77,-4.44,12.17,26.08,24.5000,0,0,0,2.99,63.89
27986,-0.0870,-0.3026,0.4684,10.70,-4.30,12.31,26.08,24.5000,0,0,0,2.99,63.89
27996,-0.0860,-0.3031,0.4709,10.77,-4.23,12.24,25.97,24.5000,0,0,0,2.99,61.67
28005,-0.0865,-0.3065,0.4684,10.91,-4.23,12.38,25.97,24.5000,0,0,0,2.99,63.89
28015,-0.0909,-0.3074,0.4723,10.77,-4.44,12.24,26.03,24.5000,0,0,0,2.99,63.89
28025,-0.0880,-0.3065,0.4689,10.70,-4.51,12.38,26.03,24.5000,0,0,0,2.99,63.89
28034,-0.0875,-0.3045,0.4699,10.84,-4.37,12.24,25.97,24.5000,0,0,0,2.99,63.89
28044,-0.0885,-0.3050,0.4684,10.77,-4.30,12.31,25.97,24.5000,0,0,0,2.99,62.22
28053,-0.0875,-0.3050,0.4694,10.84,-4.37,12.24,26.00,24.5000,0,0,0,2.99,63.89
28063,-0.0870,-0.3050,0.4699,10.77,-4.37,12.24,26.00,24.5000,0,0,0,2.99,63.89
28073,-0.0870,-0.3050,0.4714,10.91,-4.23,12.24,25.96,24.5000,0,0,0,2.99,63.89
28082,-0.0826,-0.3055,0.4680,10.91,-4.30,12.31,25.96,24.5000,0,0,0,2.99,63.33
28092,-0.0894,-0.3070,0.4704,10.70,-4.37,12.17,26.02,24.5000,0,0,0,2.99,63.89
28102,-0.0880,-0.3079,0.4704,10.84,-4.30,12.17,26.02,24.5000,0,0,0,2.99,64.44
28111,-0.0850,-0.3089,0.4660,10.84,-4.23,12.24,25.98,24.5000,0,0,0,2.99,61.67
28121,-0.0855,-0.3045,0.4670,10.84,-4.37,12.31,25.98,24.5000,0,0,0,2.99,60.00
28130,-0.0860,-0.3040,0.4704,10.70,-4.23,12.31,25.98,24.5000,0,0,0,2.99,62.78
28140,-0.0875,-0.3045,0.4714,10.70,-4.44,12.24,25.98,24.5000,0,0,0,2.99,60.00
28150,-0.0880,-0.3060,0.4699,10.84,-4.30,12.10,25.90,24.5000,0,0,0,3.00,60.00
28159,-0.0875,-0.3070,0.4699,10.70,-4.30,12.24,25.90,24.5000,0,0,0,3.00,58.33
28169,-0.0880,-0.3050,0.4675,10.70,-4.30,12.24,26.12,24.5000,0,0,0,3.00,58.33
28178,-0.0899,-0.3040,0.4714,10.70,-4.23,12.31,26.12,24.5000,0,0,0,3.00,57.78
28188,-0.0880,-0.3070,0.4723,10.91,-4.30,12.31,26.08,24.5000,0,0,0,3.01,57.78
28198,-0.0885,-0.3060,0.4694,10.70,-4.37,12.31,26.08,24.5000,0,0,0,3.01,57.22
28207,-0.0894,-0.3065,0.4670,10.77,-4.44,12.24,26.06,24.5000,0,0,0,3.02,56.67
28217,-0.0909,-0.3065,0.4728,10.77,-4.51,12.24,26.06,24.5000,0,0,0,3.02,56.67
28226,-0.0875,-0.3060,0.4733,10.77,-4.44,12.31,26.06,24.5000,0,0,0,3.02,56.67
28236,-0.0885,-0.3035,0.4680,10.77,-4.37,12.24,26.06,24.5000,0,0,0,3.02,56.11
28246,-0.0880,-0.3065,0.4704,10.70,-4.44,12.31,26.06,24.5000,0,0,0,3.02,56.67
28255,-0.0870,-0.3060,0.4699,10.77,-4.37,12.24,26.06,24.5000,0,0,0,3.03,56.11
28265,-0.0860,-0.3074,0.4704,10.77,-4.30,12.10,26.01,24.5000,0,0,0,3.03,57.22
28275,-0.0880,-0.3074,0.4704,10.70,-4.30,12.31,26.01,24.5000,0,0,0,3.03,56.67
28284,-0.0865,-0.3040,0.4714,10.77,-4.23,12.31,26.05,24.5000,0,0,0,3.03,56.11
28294,-0.0880,-0.3074,0.4714,10.77,-4.30,12.24,26.05,24.5000,0,0,0,3.04,56.11
28303,-0.0899,-0.3065,0.4694,10.77,-4.44,12.31,26.05,24.5000,0,0,0,3.04,56.11
28313,-0.0860,-0.3070,0.4723,10.63,-4.44,12.24,26.05,24.5000,0,0,0,3.04,56.11
28323,-0.0865,-0.3050,0.4694,10.77,-4.37,12.31,26.07,24.5000,0,0,0,3.04,55.56
28332,-0.0894,-0.3065,0.4694,10.70,-4.30,12.24,26.07,24.5000,0,0,0,3.05,55.56
28342,-0.0826,-0.3099,0.4728,10.63,-4.30,12.24,26.14,24.5000,0,0,0,3.05,56.11
28351,-0.0890,-0.3045,0.4728,10.77,-4.30,12.24,26.14,24.5000,0,0,0,3.05,56.11
28361,-0.0875,-0.3070,0.4704,10.70,-4.30,12.24,26.09,24.5000,0,0,0,3.05,55.56
28371,-0.0890,-0.3045,0.4689,10.70,-4.30,12.24,26.09,24.5000,0,0,0,3.05,55.56
28380,-0.0904,-0.3060,0.4714,10.70,-4.37,12.38,26.05,24.5000,0,0,0,3.05,55.56
28390,-0.0865,-0.3035,0.4719,10.77,-4.37,12.24,26.05,24.5000,0,0,0,3.05,55.56
28399,-0.0865,-0.3055,0.4723,10.77,-4.37,12.24,26.04,24.5000,0,0,0,3.05,55.56
28409,-0.0860,-0.3050,0.4723,10.77,-4.44,12.24,26.04,24.5000,0,0,0,3.06,55.56
28419,-0.0909,-0.3074,0.4704,10.77,-4.30,12.24,26.07,24.5000,0,0,0,3.06,55.56
28428,-0.0860,-0.3070,0.4733,10.70,-4.30,12.24,26.07,24.5000,0,0,0,3.06,55.00
28438,-0.0870,-0.3045,0.4714,10.77,-4.37,12.31,26.07,24.5000,0,0,0,3.06,55.00
28448,-0.0875,-0.3065,0.4689,10.63,-4.44,12.38,26.07,24.5000,0,0,0,3.06,55.00
28457,-0.0899,-0.3045,0.4704,10.63,-4.37,12.31,26.06,24.5000,0,0,0,3.06,55.00
28467,-0.0860,-0.3026,0.4709,10.63,-4.30,12.38,26.06,24.5000,0,0,0,3.07,55.00
28476,-0.0870,-0.3055,0.4704,10.77,-4.30,12.31,26.09,24.5000,0,0,0,3.07,55.00
28486,-0.0846,-0.3065,0.4699,10.70,-4.30,12.31,26.09,24.5000,0,0,0,3.07,55.00
28496,-0.0850,-0.3045,0.4709,10.70,-4.37,12.24,26.09,24.5000,0,0,0,3.07,55.56
28505,-0.0855,-0.3074,0.4714,10.70,-4.44,12.17,26.09,24.5000,0,0,0,3.07,55.00
28515,-0.0880,-0.3060,0.4709,10.77,-4.37,12.31,26.09,24.5000,0,0,0,3.07,55.00
28524,-0.0860,-0.3065,0.4699,10.77,-4.30,12.31,26.09,24.5000,0,0,0,3.07,55.00
28534,-0.0846,-0.3074,0.4704,10.77,-4.30,12.17,26.12,24.5000,0,0,0,3.07,54.44
28544,-0.0875,-0.3055,0.4709,10.77,-4.23,12.38,26.12,24.5000,0,0,0,3.07,55.00
28553,-0.0870,-0.3084,0.4748,10.70,-4.30,12.31,26.06,24.5000,0,0,0,3.07,54.44
28563,-0.0850,-0.3055,0.4738,10.77,-4.44,12.38,26.06,24.5000,0,0,0,3.07,55.00
28572,-0.0870,-0.3045,0.4723,10.77,-4.37,12.31,26.12,24.5000,0,0,0,3.07,55.00
28582,-0.0870,-0.3070,0.4723,10.77,-4.44,12.24,26.12,24.5000,0,0,0,3.07,55.00
28592,-0.0899,-0.3031,0.4733,10.77,-4.37,12.24,26.06,24.5000,0,0,0,3.07,54.44
28601,-0.0885,-0.3045,0.4723,10.77,-4.37,12.10,26.06,24.5000,0,0,0,3.07,55.56
28611,-0.0894,-0.3045,0.4719,10.63,-4.37,12.31,26.05,24.5000,0,0,0,3.07,55.00
28621,-0.0870,-0.3089,0.4723,10.70,-4.23,12.31,26.05,24.5000,0,0,0,3.07,55.00
28630,-0.0909,-0.3060,0.4743,10.77,-4.37,12.24,26.05,24.5000,0,0,0,3.07,55.00
28640,-0.0870,-0.3050,0.4758,10.70,-4.37,12.17,26.07,24.5000,0,0,0,3.07,54.44
28649,-0.0855,-0.3079,0.4704,10.77,-4.23,12.31,26.07,24.5000,0,0,0,3.07,55.00
28659,-0.0909,-0.3045,0.4704,10.77,-4.30,12.17,26.07,24.5000,0,0,0,3.07,54.44
28669,-0.0885,-0.3050,0.4733,10.77,-4.30,12.24,26.07,24.3750,0,0,0,3.07,54.44
28678,-0.0875,-0.3065,0.4728,10.70,-4.30,12.38,26.11,24.3750,0,0,0,3.07,54.44
28688,-0.0890,-0.3099,0.4738,10.77,-4.37,12.31,26.11,24.3750,0,0,0,3.07,54.44
28697,-0.0850,-0.3070,0.4738,10.70,-4.44,12.38,26.10,24.3750,0,0,0,3.07,54.44
28707,-0.0875,-0.3074,0.4709,10.77,-4.44,12.24,26.10,24.3750,0,0,0,3.07,54.44
28717,-0.0890,-0.3050,0.4728,10.77,-4.44,12.24,26.05,24.3750,0,0,0,3.07,54.44
28726,-0.0850,-0.3060,0.4714,10.77,-4.37,12.31,26.05,24.3750,0,0,0,3.07,54.44
28736,-0.0885,-0.3060,0.4714,10.70,-4.37,12.24,26.05,24.3750,0,0,0,3.07,54.44
28746,-0.0875,-0.3055,0.4733,10.70,-4.30,12.31,26.05,24.3750,0,0,0,3.07,54.44
28755,-0.0846,-0.3060,0.4714,10.70,-4.37,12.31,25.96,24.3750,0,0,0,3.07,54.44
28765,-0.0841,-0.3040,0.4733,10.70,-4.37,12.24,25.96,24.3750,0,0,0,3.07,54.44
28774,-0.0880,-0.3070,0.4719,10.84,-4.44,12.31,25.94,24.3750,0,0,0,3.07,53.89
28784,-0.0850,-0.3055,0.4719,10.91,-4.30,12.10,25.94,24.3750,0,0,0,3.07,54.44
28794,-0.0850,-0.3050,0.4714,10.84,-4.44,12.31,25.93,24.3750,0,0,0,3.07,53.89
28803,-0.0890,-0.3050,0.4767,10.70,-4.30,12.31,25.93,24.3750,0,0,0,3.07,53.89
28813,-0.0880,-0.3070,0.4714,10.77,-4.30,12.31,25.96,24.3750,0,0,0,3.07,53.89
28822,-0.0855,-0.3084,0.4748,10.70,-4.44,12.31,25.96,24.3750,0,0,0,3.07,53.89
28832,-0.0875,-0.3021,0.4714,10.70,-4.37,12.31,26.01,24.3750,0,0,0,3.08,53.89
28842,-0.0894,-0.3060,0.4728,10.77,-4.37,12.24,26.01,24.3750,0,0,0,3.07,53.89
28851,-0.0875,-0.3089,0.4738,10.70,-4.30,12.31,26.09,24.3750,0,0,0,3.08,53.89
28861,-0.0875,-0.3060,0.4733,10.70,-4.37,12.31,26.09,24.3750,0,0,0,3.07,53.89
28870,-0.0875,-0.3040,0.4733,10.70,-4.30,12.31,26.14,24.3750,0,0,0,3.08,53.33
28880,-0.0875,-0.3031,0.4699,10.70,-4.37,12.31,26.14,24.3750,0,0,0,3.08,53.89
28890,-0.0885,-0.3060,0.4738,10.77,-4.37,12.31,26.25,24.3750,0,0,0,3.07,53.89
28899,-0.0865,-0.3060,0.4758,10.70,-4.37,12.31,26.25,24.3750,0,0,0,3.08,53.89
28909,-0.0865,-0.3040,0.4719,10.77,-4.37,12.24,26.20,24.3750,0,0,0,3.08,53.89
28919,-0.0880,-0.3035,0.4719,10.70,-4.37,12.24,26.20,24.3750,0,0,0,3.08,53.89
28928,-0.0855,-0.3060,0.4723,10.77,-4.37,12.31,26.17,24.3750,0,0,0,3.08,53.89
28938,-0.0855,-0.3060,0.4738,10.77,-4.44,12.31,26.17,24.3750,0,0,0,3.08,53.89
28947,-0.0909,-0.3045,0.4733,10.77,-4.37,12.31,26.18,24.3750,0,0,0,3.08,53.89
28957,-0.0885,-0.3060,0.4723,10.84,-4.30,12.10,26.18,24.3750,0,0,0,3.08,54.44
28967,-0.0899,-0.3079,0.4714,10.84,-4.37,12.31,26.17,24.3750,0,0,0,3.08,53.89
28976,-0.0894,-0.3099,0.4738,10.77,-4.44,12.31,26.17,24.3750,0,0,0,3.08,53.89
28986,-0.0855,-0.3060,0.4728,10.70,-4.37,12.24,26.15,24.3750,0,0,0,3.08,53.89
28995,-0.0870,-0.3055,0.4733,10.63,-4.37,12.24,26.15,24.3750,0,0,0,3.08,54.44
29005,-0.0865,-0.3040,0.4733,10.70,-4.30,12.24,26.17,24.3750,0,0,0,3.08,53.89
29015,-0.0880,-0.3079,0.4714,10.70,-4.44,12.24,26.17,24.3750,0,0,0,3.08,53.89
29024,-0.0875,-0.3099,0.4753,10.70,-4.44,12.24,26.14,24.3750,0,0,0,3.07,53.89
29034,-0.0850,-0.3045,0.4723,10.70,-4.37,12.24,26.14,24.3750,0,0,0,3.08,53.89
29043,-0.0821,-0.3065,0.4719,10.77,-4.30,12.24,26.10,24.3750,0,0,0,3.07,53.89
29053,-0.0846,-0.3045,0.4723,10.70,-4.30,12.31,26.10,24.3750,0,0,0,3.08,53.89
29063,-0.0894,-0.3084,0.4738,10.63,-4.44,12.31,26.20,24.3750,0,0,0,3.08,53.89
29072,-0.0890,-0.3074,0.4767,10.77,-4.51,12.38,26.20,24.3750,0,0,0,3.07,54.44
29082,-0.0855,-0.3084,0.4728,10.70,-4.44,12.24,26.28,24.3750,0,0,0,3.08,54.44
29092,-0.0894,-0.3050,0.4709,10.70,-4.37,12.38,26.28,24.3750,0,0,0,3.07,53.89
29101,-0.0899,-0.3074,0.4738,10.70,-4.37,12.24,26.11,24.3750,0,0,0,3.07,53.89
29111,-0.0846,-0.3050,0.4709,10.63,-4.30,12.24,26.11,24.3750,0,0,0,3.07,53.33
29120,-0.0880,-0.3065,0.4738,10.70,-4.30,12.31,26.14,24.3750,0,0,0,3.07,53.33
29130,-0.0885,-0.3065,0.4714,10.77,-4.30,12.31,26.14,24.3750,0,0,0,3.08,53.33
29140,-0.0855,-0.3045,0.4723,10.70,-4.37,12.24,26.16,24.3750,0,0,0,3.08,53.89
29149,-0.0855,-0.3065,0.4758,10.84,-4.30,12.31,26.16,24.3750,0,0,0,3.07,53.89
29159,-0.0855,-0.3065,0.4738,10.84,-4.37,12.24,26.11,24.3750,0,0,0,3.08,53.89
29168,-0.0846,-0.3060,0.4719,10.70,-4.37,12.24,26.11,24.3750,0,0,0,3.08,54.44
29178,-0.0880,-0.3026,0.4714,10.77,-4.44,12.31,26.13,24.3750,0,0,0,3.08,54.44
29188,-0.0870,-0.3079,0.4714,10.70,-4.44,12.24,26.13,24.3750,0,0,0,3.07,53.89
29197,-0.0870,-0.3050,0.4743,10.77,-4.30,12.24,26.13,24.3750,0,0,0,3.07,53.33
29207,-0.0850,-0.3055,0.4704,10.70,-4.44,12.38,26.13,24.3750,0,0,0,3.07,53.33
29217,-0.0885,-0.3045,0.4728,10.70,-4.37,12.31,26.16,24.3750,0,0,0,3.07,53.33
29226,-0.0855,-0.3045,0.4699,10.70,-4.30,12.31,26.16,24.3750,0,0,0,3.07,53.33
29236,-0.0890,-0.3055,0.4738,10.70,-4.30,12.38,26.11,24.3750,0,0,0,3.07,53.33
29245,-0.0865,-0.3070,0.4728,10.77,-4.37,12.38,26.11,24.3750,0,0,0,3.07,53.89
29255,-0.0909,-0.3055,0.4709,10.63,-4.30,12.31,26.16,24.3750,0,0,0,3.08,53.89
29265,-0.0890,-0.3045,0.4728,10.63,-4.37,12.31,26.16,24.3750,0,0,0,3.07,53.89
29274,-0.0865,-0.3031,0.4743,10.77,-4.30,12.24,26.11,24.3750,0,0,0,3.07,53.33
29284,-0.0865,-0.3001,0.4699,10.70,-4.44,12.24,26.11,24.3750,0,0,0,3.07,53.89
29293,-0.0855,-0.3070,0.4748,10.77,-4.30,12.24,26.11,24.3750,0,0,0,3.07,53.33
29303,-0.0870,-0.3070,0.4758,10.63,-4.37,12.31,26.11,24.3750,0,0,0,3.07,53.89
29313,-0.0880,-0.3070,0.4728,10.70,-4.23,12.24,26.11,24.3750,0,0,0,3.07,53.33
29322,-0.0880,-0.3050,0.4733,10.77,-4.44,12.31,26.11,24.3750,0,0,0,3.08,53.33
29332,-0.0846,-0.3050,0.4738,10.70,-4.44,12.31,26.13,24.3750,0,0,0,3.08,53.33
29341,-0.0875,-0.3074,0.4748,10.84,-4.51,12.24,26.13,24.3750,0,0,0,3.08,53.33
29351,-0.0870,-0.3045,0.4743,10.77,-4.44,12.31,26.14,24.3750,0,0,0,3.08,53.33
29361,-0.0875,-0.3079,0.4753,10.70,-4.44,12.31,26.14,24.3750,0,0,0,3.07,53.33
29370,-0.0865,-0.3070,0.4743,10.70,-4.37,12.17,26.16,24.3750,0,0,0,3.08,54.44
29380,-0.0870,-0.3089,0.4748,10.70,-4.37,12.24,26.16,24.3750,0,0,0,3.07,53.89
29390,-0.0899,-0.3094,0.4733,10.84,-4.44,12.31,26.16,24.3750,0,0,0,3.08,53.33
29399,-0.0890,-0.3070,0.4704,10.70,-4.44,12.31,26.13,24.3750,0,0,0,3.08,53.33
29409,-0.0890,-0.3045,0.4733,10.77,-4.37,12.31,26.13,24.3750,0,0,0,3.08,53.33
29418,-0.0885,-0.3060,0.4758,10.63,-4.30,12.31,26.14,24.3750,0,0,0,3.08,53.33
29428,-0.0904,-0.3045,0.4719,10.70,-4.37,12.31,26.14,24.3750,0,0,0,3.08,53.33
29438,-0.0860,-0.3089,0.4738,10.77,-4.37,12.31,26.14,24.3750,0,0,0,3.08,54.44
29447,-0.0850,-0.3045,0.4684,10.63,-4.23,12.38,26.14,24.3750,0,0,0,3.08,53.89
29457,-0.0836,-0.3079,0.4728,10.77,-4.44,12.38,26.11,24.3750,0,0,0,3.07,53.89
29466,-0.0885,-0.3070,0.4753,10.84,-4.37,12.31,26.11,24.3750,0,0,0,3.07,53.33
29476,-0.0894,-0.3045,0.4758,10.70,-4.30,12.24,26.17,24.3750,0,0,0,3.07,53.33
29486,-0.0885,-0.3045,0.4728,10.77,-4.37,12.38,26.17,24.3750,0,0,0,3.07,53.33
29495,-0.0890,-0.3050,0.4767,10.63,-4.30,12.31,26.16,24.3750,0,0,0,3.07,53.33
29505,-0.0865,-0.3016,0.4738,10.70,-4.37,12.31,26.16,24.3750,0,0,0,3.07,53.33
29514,-0.0885,-0.3079,0.4733,10.77,-4.37,12.24,26.08,24.3750,0,0,0,3.08,53.33
29524,-0.0875,-0.3060,0.4743,10.63,-4.37,12.24,26.08,24.3750,0,0,0,3.08,53.33
29534,-0.0899,-0.3045,0.4723,10.77,-4.37,12.31,26.14,24.3750,0,0,0,3.08,53.33
29543,-0.0909,-0.3084,0.4723,10.70,-4.30,12.31,26.14,24.3750,0,0,0,3.08,53.33
29553,-0.0860,-0.3040,0.4723,10.77,-4.44,12.31,25.98,24.3750,0,0,0,3.08,53.33
