timestamp,ax,ay,az,gx,gy,gz
2026-03-13 14:25:19.741313,10.027,-0.002,-0.022,-0.1098,0.0025,-0.0861
2026-03-13 14:25:20.165018,10.183,0.199,-0.041,-0.0829,0.0129,0.0914
2026-03-13 14:25:20.373890,9.936,0.184,-0.268,-0.1085,-0.0658,-0.0136
2026-03-13 14:25:20.698867,9.84,-0.412,-0.144,-0.0353,0.1627,0.042
2026-03-13 14:25:20.908206,10.116,0.323,-0.369,-0.1408,-0.056,-0.0036
2026-03-13 14:25:21.443328,9.914,-0.081,-0.189,-0.1042,0.075,-0.0918
2026-03-13 14:25:22.016937,10.017,-0.086,-0.012,-0.0286,-0.029,-0.0469
2026-03-13 14:25:22.223243,10.123,-0.031,-0.019,-0.0394,0.0193,0.016
2026-03-13 14:25:22.411490,10.046,-0.113,-0.029,-0.0941,-0.0064,-0.036
2026-03-13 14:25:22.855223,10.053,-0.022,-0.208,-0.0207,0.0262,-0.0079
2026-03-13 14:25:23.246332,10.228,-0.156,-0.208,-0.0967,0.0033,0.0037
2026-03-13 14:25:23.378615,10.12,0.024,-0.283,-0.0713,-0.0107,0.0049
2026-03-13 14:25:23.892578,10.046,-0.055,-0.175,-0.0328,0.0369,0.0569
2026-03-13 14:25:24.442214,9.972,-0.132,-0.05,-0.0553,0.0345,0.0385
2026-03-13 14:25:24.682202,10.166,-0.192,-0.084,-0.0421,0.0592,0.0103
2026-03-13 14:25:24.880811,10.058,-0.445,-0.002,-0.0679,0.0803,0.1019
2026-03-13 14:25:25.403241,10.044,-0.572,0.05,-0.0963,-0.0091,-0.0077
2026-03-13 14:25:25.622290,10.135,-0.816,0.163,-0.0895,0.0413,0.0926
2026-03-13 14:25:25.839173,10.297,-0.785,0.17,-0.0609,-0.0389,-0.0895
2026-03-13 14:25:26.055631,10.159,-0.828,0.306,-0.0296,0.0466,0.0128
2026-03-13 14:25:26.487514,10.156,-0.749,0.122,-0.0633,0.0238,-0.0486
2026-03-13 14:25:26.712583,10.101,-0.694,0.019,-0.0309,0.0133,0.0518
2026-03-13 14:25:26.938704,10.422,-0.575,0.045,-0.0572,0.0314,-0.0498
2026-03-13 14:25:27.131883,9.491,-0.584,0.378,-0.1287,-0.0706,-0.1819
2026-03-13 14:25:27.353326,10.762,-0.388,0.043,-0.065,-0.1783,0.0582
2026-03-13 14:25:27.565368,10.247,0.086,-0.225,0.0143,0.0492,-0.0814
2026-03-13 14:25:28.100003,9.45,-0.055,0.165,-0.1291,-0.0252,-0.0584
2026-03-13 14:25:28.317116,10.223,-0.577,-0.766,-0.2557,0.016,0.0028
2026-03-13 14:25:28.538529,10.348,-0.785,0.153,-0.1242,0.4425,0.182
2026-03-13 14:25:28.754380,9.505,-0.4,0.438,-0.0454,0.1065,-0.186
2026-03-13 14:25:29.055022,10.092,-0.632,0.263,-0.0063,-0.0361,0.0532
2026-03-13 14:25:29.604454,10.003,-0.503,0.256,-0.0473,0.0087,-0.0738
2026-03-13 14:25:29.820631,10.005,-0.515,0.177,-0.0714,0.0305,0.0083
2026-03-13 14:25:30.039113,10.092,-0.587,0.101,-0.0532,-0.0047,-0.0132
2026-03-13 14:25:30.254437,9.922,-0.625,0.235,-0.0568,0.047,0.0449
2026-03-13 14:25:30.589924,10.235,-0.611,0.146,-0.0406,-0.0245,-0.0497
2026-03-13 14:25:30.794601,9.972,-0.625,0.072,-0.0414,-0.0558,-0.0253
2026-03-13 14:25:31.118388,10.008,-0.658,0.022,-0.0357,0.0003,0.0087
2026-03-13 14:25:31.649686,10.149,-0.776,0.057,-0.0609,0.0129,-0.0526
2026-03-13 14:25:31.866306,10.139,-0.797,0.108,-0.0763,0.0691,0.0309
2026-03-13 14:25:32.188852,9.883,-0.804,0.208,-0.0232,-0.0013,0.0141
2026-03-13 14:25:32.625582,10.192,-0.761,0.053,-0.0544,-0.1066,-0.0807
2026-03-13 14:25:33.151385,9.977,-0.831,-0.002,-0.0842,-0.0376,-0.0469
2026-03-13 14:25:33.369423,10.233,-0.749,0.022,-0.0392,-0.0272,-0.0249
2026-03-13 14:25:33.584171,9.972,-0.795,0.196,-0.0659,0.0045,-0.0003
2026-03-13 14:25:33.802179,10.24,-0.759,0.022,-0.0618,0.0141,-0.0336
2026-03-13 14:25:34.150874,10.259,-0.807,-0.031,-0.071,0.0462,0.0441
