ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
462716,0.1810,0.0776,2.1038,-0.14,0.35,-0.70,28.29,26.0625,0,0,0,3.14,67.78
462726,0.1786,0.0791,2.1023,-0.14,0.28,-0.70,28.27,26.0625,0,0,0,3.14,67.22
462736,0.1835,0.0747,2.1018,-0.07,0.21,-0.77,28.27,26.0625,0,0,0,3.14,67.78
462745,0.1801,0.0737,2.1033,-0.07,0.35,-0.84,28.27,26.1250,0,0,0,3.14,67.22
462755,0.1830,0.0703,2.0999,-0.07,0.28,-0.63,28.27,26.1250,0,0,0,3.14,66.67
462765,0.1840,0.0732,2.1023,-0.07,0.21,-0.70,28.21,26.1250,0,0,0,3.14,66.67
462774,0.1830,0.0708,2.1004,-0.07,0.14,-0.70,28.21,26.1250,0,0,0,3.14,66.67
462784,0.1786,0.0708,2.1043,-0.07,0.21,-0.63,28.27,26.1250,0,0,0,3.14,66.67
462793,0.1796,0.0776,2.1111,-0.14,0.28,-0.70,28.27,26.1250,0,0,0,3.14,66.67
462803,0.1815,0.0771,2.1023,-0.07,0.21,-0.84,28.16,26.1250,0,0,0,3.15,67.78
462813,0.1825,0.0761,2.1057,-0.07,0.35,-0.70,28.16,26.1250,0,0,0,3.14,67.22
462822,0.1762,0.0752,2.1018,-0.07,0.35,-0.77,28.25,26.1250,0,0,0,3.14,67.22
462832,0.1796,0.0722,2.1043,-0.07,0.56,-0.84,28.25,26.1250,0,0,0,3.14,67.78
462841,0.1796,0.0756,2.1062,0.00,0.28,-0.84,28.36,26.1250,0,0,0,3.14,67.78
462851,0.1825,0.0727,2.1043,0.07,0.21,-0.84,28.36,26.1250,0,0,0,3.14,68.33
462861,0.1820,0.0708,2.1052,0.00,0.28,-0.77,28.35,26.1250,0,0,0,3.15,68.33
462870,0.1820,0.0756,2.1023,0.00,0.14,-0.70,28.35,26.1250,0,0,0,3.14,67.78
462880,0.1810,0.0722,2.1033,0.00,0.21,-0.63,28.23,26.1250,0,0,0,3.14,67.78
462890,0.1850,0.0791,2.1013,0.00,0.28,-0.77,28.23,26.1250,0,0,0,3.14,67.22
462899,0.1771,0.0727,2.1038,0.00,0.42,-0.84,28.26,26.1250,0,0,0,3.14,70.00
462909,0.1767,0.0761,2.1018,-0.28,0.28,-0.77,28.26,26.1250,0,0,0,3.14,68.89
462918,0.1835,0.0712,2.1047,-0.07,0.28,-0.77,28.24,26.1250,0,0,0,3.14,68.33
462928,0.1796,0.0742,2.1023,-0.07,0.14,-0.77,28.24,26.1250,0,0,0,3.14,67.78
462938,0.1825,0.0805,2.1091,-0.07,0.21,-0.77,28.24,26.1250,0,0,0,3.14,67.78
462947,0.1796,0.0761,2.1008,-0.07,0.28,-0.91,28.24,26.1250,0,0,0,3.14,67.22
462957,0.1762,0.0761,2.1043,-0.07,0.21,-0.77,28.24,26.1250,0,0,0,3.14,67.22
462966,0.1840,0.0752,2.0999,-0.21,0.14,-0.77,28.25,26.1250,0,0,0,3.14,68.33
462976,0.1767,0.0752,2.1033,-0.07,0.07,-0.63,28.25,26.1250,0,0,0,3.14,67.78
462986,0.1796,0.0747,2.1052,-0.07,0.21,-0.63,28.24,26.1250,0,0,0,3.14,67.22
463005,0.1742,0.0756,2.1028,-0.14,0.21,-0.70,28.29,26.1250,0,0,0,3.14,68.89
