ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
59568,0.0439,0.0654,1.0336,0.00,0.21,-0.70,28.32,26.8750,0,0,0,3.24,81.67
59577,0.0420,0.0703,1.0355,-0.14,0.28,-0.70,28.33,26.8750,0,0,0,3.24,81.11
59587,0.0454,0.0673,1.0326,-0.07,0.28,-0.63,28.33,26.8750,0,0,0,3.24,81.11
59596,0.0410,0.0683,1.0336,-0.07,0.28,-0.63,28.33,26.8750,0,0,0,3.23,81.11
59606,0.0415,0.0654,1.0350,-0.07,0.35,-0.63,28.33,26.8750,0,0,0,3.24,81.11
59616,0.0449,0.0654,1.0360,-0.07,0.35,-0.63,28.33,26.8750,0,0,0,3.24,81.11
59625,0.0429,0.0698,1.0365,-0.07,0.21,-0.77,28.33,26.8125,0,0,0,3.24,81.11
59635,0.0415,0.0703,1.0341,-0.07,0.28,-0.63,28.38,26.8125,0,0,0,3.24,81.11
59644,0.0395,0.0634,1.0375,-0.07,0.28,-0.70,28.38,26.8125,0,0,0,3.24,81.11
59654,0.0410,0.0678,1.0360,-0.07,0.21,-0.63,28.40,26.8125,0,0,0,3.24,81.11
59664,0.0429,0.0664,1.0331,0.00,0.14,-0.70,28.40,26.8125,0,0,0,3.24,81.11
59673,0.0420,0.0673,1.0346,-0.07,0.21,-0.70,28.50,26.8125,0,0,0,3.24,81.11
59683,0.0439,0.0669,1.0326,-0.07,0.28,-0.70,28.50,26.8125,0,0,0,3.24,81.11
59693,0.0434,0.0673,1.0346,0.00,0.28,-0.77,28.48,26.8125,0,0,0,3.24,81.11
59702,0.0420,0.0659,1.0341,-0.07,0.28,-0.63,28.48,26.8125,0,0,0,3.24,81.11
59712,0.0434,0.0669,1.0321,-0.14,0.35,-0.70,28.48,26.8125,0,0,0,3.24,80.56
59721,0.0425,0.0634,1.0336,-0.07,0.28,-0.77,28.48,26.8125,0,0,0,3.24,81.11
59731,0.0444,0.0673,1.0336,0.14,0.21,-0.70,28.41,26.8125,0,0,0,3.24,81.11
59741,0.0429,0.0673,1.0331,-0.14,0.35,-0.63,28.41,26.8125,0,0,0,3.24,81.11
59750,0.0420,0.0669,1.0341,0.00,0.28,-0.70,28.41,26.8125,0,0,0,3.24,81.11
59760,0.0439,0.0664,1.0346,0.07,0.21,-0.70,28.41,26.8125,0,0,0,3.23,81.11
59769,0.0400,0.0693,1.0360,0.00,0.35,-0.63,28.44,26.8125,0,0,0,3.24,81.11
59779,0.0434,0.0664,1.0370,-0.14,0.28,-0.70,28.44,26.8125,0,0,0,3.24,80.56
59789,0.0420,0.0654,1.0341,0.00,0.21,-0.63,28.46,26.8125,0,0,0,3.24,80.56
59798,0.0415,0.0649,1.0365,0.00,0.14,-0.70,28.46,26.8125,0,0,0,3.24,80.56
59808,0.0439,0.0688,1.0346,-0.14,0.21,-0.77,28.41,26.8125,0,0,0,3.24,80.56
59817,0.0434,0.0664,1.0316,-0.07,0.35,-0.70,28.41,26.8125,0,0,0,3.24,81.11
59827,0.0459,0.0683,1.0350,-0.07,0.35,-0.70,28.39,26.8125,0,0,0,3.24,80.56
59837,0.0439,0.0669,1.0336,0.00,0.28,-0.70,28.39,26.8125,0,0,0,3.24,80.56
59846,0.0410,0.0712,1.0346,-0.14,0.28,-0.70,28.41,26.8125,0,0,0,3.24,80.56
59856,0.0381,0.0688,1.0321,-0.07,0.28,-0.70,28.41,26.8125,0,0,0,3.24,80.56
59866,0.0449,0.0698,1.0331,-0.07,0.28,-0.63,28.40,26.8125,0,0,0,3.24,80.56
59875,0.0425,0.0683,1.0341,-0.14,0.21,-0.84,28.40,26.8125,0,0,0,3.24,81.11
59885,0.0420,0.0654,1.0346,-0.14,0.21,-0.70,28.40,26.8125,0,0,0,3.24,80.56
59894,0.0425,0.0673,1.0346,0.00,0.28,-0.70,28.40,26.8125,0,0,0,3.24,80.00
59904,0.0425,0.0683,1.0370,-0.07,0.35,-0.70,28.43,26.8125,0,0,0,3.24,80.56
59914,0.0434,0.0673,1.0336,-0.07,0.28,-0.70,28.43,26.8125,0,0,0,3.24,80.56
59923,0.0425,0.0683,1.0360,0.00,0.28,-0.77,28.48,26.8125,0,0,0,3.24,81.11
59933,0.0410,0.0659,1.0326,0.00,0.21,-0.77,28.48,26.8125,0,0,0,3.24,81.11
59942,0.0459,0.0678,1.0331,-0.07,0.28,-0.70,28.43,26.8125,0,0,0,3.24,80.56
59952,0.0429,0.0678,1.0321,-0.07,0.28,-0.70,28.43,26.8125,0,0,0,3.24,80.56
59962,0.0415,0.0664,1.0350,-0.07,0.21,-0.77,28.46,26.8125,0,0,0,3.24,80.56
59971,0.0434,0.0683,1.0350,-0.07,0.28,-0.63,28.46,26.8125,0,0,0,3.24,80.56
59981,0.0434,0.0673,1.0346,-0.14,0.28,-0.63,28.42,26.8125,0,0,0,3.24,80.56
59990,0.0439,0.0669,1.0331,-0.07,0.28,-0.77,28.42,26.8125,0,0,0,3.24,80.00
60000,0.0390,0.0669,1.0365,-0.07,0.28,-0.63,28.39,26.8125,0,0,0,3.24,80.00
60010,0.0454,0.0644,1.0360,-0.14,0.28,-0.63,28.39,26.8125,0,0,0,3.23,80.00
60019,0.0410,0.0678,1.0346,-0.07,0.28,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60029,0.0390,0.0673,1.0341,-0.07,0.28,-0.77,28.38,26.8125,0,0,0,3.24,80.56
60039,0.0415,0.0688,1.0331,0.00,0.35,-0.70,28.39,26.8125,0,0,0,3.24,81.11
60048,0.0415,0.0669,1.0336,-0.07,0.21,-0.70,28.39,26.8125,0,0,0,3.24,80.56
60058,0.0405,0.0703,1.0331,0.00,0.28,-0.70,28.41,26.8125,0,0,0,3.24,80.56
60067,0.0449,0.0678,1.0321,0.00,0.28,-0.63,28.41,26.8125,0,0,0,3.24,80.56
60077,0.0415,0.0649,1.0341,-0.07,0.28,-0.70,28.42,26.8125,0,0,0,3.24,80.56
60087,0.0415,0.0678,1.0326,-0.07,0.35,-0.77,28.42,26.8125,0,0,0,3.24,80.00
60096,0.0425,0.0688,1.0346,-0.07,0.28,-0.70,28.40,26.8125,0,0,0,3.24,80.00
60106,0.0415,0.0654,1.0311,-0.07,0.28,-0.77,28.40,26.8125,0,0,0,3.24,80.56
60115,0.0429,0.0669,1.0346,-0.07,0.21,-0.70,28.41,26.8125,0,0,0,3.24,80.56
60125,0.0439,0.0659,1.0302,0.00,0.28,-0.70,28.41,26.8125,0,0,0,3.24,80.00
60135,0.0454,0.0688,1.0292,0.00,0.28,-0.77,28.39,26.8125,0,0,0,3.24,80.56
60144,0.0420,0.0644,1.0311,-0.21,0.21,-0.70,28.39,26.8125,0,0,0,3.24,80.56
60154,0.0439,0.0654,1.0321,-0.07,0.21,-0.56,28.38,26.8125,0,0,0,3.24,80.00
60164,0.0415,0.0654,1.0331,-0.07,0.21,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60173,0.0425,0.0673,1.0331,-0.07,0.28,-0.77,28.38,26.8125,0,0,0,3.24,80.00
60183,0.0415,0.0669,1.0316,-0.14,0.28,-0.63,28.38,26.8125,0,0,0,3.24,80.00
60192,0.0429,0.0678,1.0355,-0.14,0.35,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60202,0.0395,0.0659,1.0346,-0.07,0.35,-0.77,28.39,26.8125,0,0,0,3.24,80.56
60212,0.0420,0.0673,1.0336,0.07,0.28,-0.70,28.39,26.8125,0,0,0,3.24,80.56
60221,0.0410,0.0683,1.0360,0.00,0.28,-0.70,28.42,26.8125,0,0,0,3.24,80.00
60231,0.0449,0.0678,1.0326,-0.07,0.35,-0.77,28.42,26.8125,0,0,0,3.24,80.00
60240,0.0390,0.0664,1.0316,-0.14,0.35,-0.63,28.39,26.8125,0,0,0,3.24,80.00
60250,0.0429,0.0644,1.0346,-0.14,0.35,-0.70,28.39,26.8125,0,0,0,3.24,80.00
60260,0.0390,0.0673,1.0321,0.00,0.28,-0.77,28.42,26.8125,0,0,0,3.24,80.00
60269,0.0405,0.0659,1.0355,0.07,0.21,-0.70,28.42,26.8125,0,0,0,3.24,80.00
60279,0.0415,0.0688,1.0316,-0.07,0.28,-0.77,28.36,26.8125,0,0,0,3.24,80.00
60288,0.0415,0.0669,1.0316,0.00,0.21,-0.63,28.36,26.8125,0,0,0,3.24,80.00
60298,0.0434,0.0669,1.0326,-0.07,0.28,-0.77,28.34,26.8125,0,0,0,3.24,80.00
60308,0.0459,0.0712,1.0336,-0.14,0.28,-0.70,28.34,26.8125,0,0,0,3.24,80.56
